customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
30329304,10240037,,1.0,Tiki Trading,3,,,2025-06-19 16:14:56+00:00,2025-06-21 12:27:11+00:00,20138427
7664884,10240037,,1.0,Tiki Trading,2,,,2021-12-12 02:26:11+00:00,2021-12-15 18:32:35+00:00,14426579
22085717,10240037,,1.0,Tiki Trading,3,,,2021-12-10 16:20:16+00:00,2021-12-25 17:28:39+00:00,14066791
12058903,10240037,,1.0,Tiki Trading,4,,,2023-10-03 04:54:45+00:00,2023-10-04 09:17:53+00:00,19570510
23823310,10240037,,1.0,Tiki Trading,3,,,2022-03-22 02:39:18+00:00,2022-03-24 10:52:48+00:00,16144601
22493804,10240037,,1.0,Tiki Trading,4,,,2022-08-17 07:19:24+00:00,2022-08-18 10:23:06+00:00,17453236
24017839,10240037,,1.0,Tiki Trading,2,,,2022-03-27 01:48:01+00:00,2022-03-29 11:10:19+00:00,15657556
28671436,10240037,,1.0,Tiki Trading,1,,,2023-03-28 04:44:26+00:00,2023-03-28 13:31:30+00:00,19385482
28235666,10240037,,1.0,Tiki Trading,2,,,2022-10-22 10:20:30+00:00,2022-10-23 10:15:54+00:00,18058325
6315164,10240037,,1.0,Tiki Trading,2,,,2024-06-07 02:16:22+00:00,2024-06-10 13:45:34+00:00,19898055
28781922,10240037,,1.0,Tiki Trading,4,,,2023-02-27 11:37:34+00:00,2023-02-28 09:24:50+00:00,18878463
8367178,10240037,,1.0,Tiki Trading,4,,,2021-11-11 09:28:37+00:00,2021-11-11 18:37:26+00:00,13244094
12054081,10240037,,1.0,Tiki Trading,4,,,2021-09-15 05:12:25+00:00,2021-09-15 15:30:57+00:00,12269458
17348049,10240037,,1.0,Tiki Trading,1,,,2021-12-12 09:21:49+00:00,2021-12-17 11:47:02+00:00,14227194
642401,10240037,,1.0,Tiki Trading,1,,,2022-08-31 06:20:13+00:00,2022-03-27 15:09:04+00:00,15652481
9979793,10240037,,1.0,Tiki Trading,1,,,2023-10-30 03:22:42+00:00,2023-10-30 12:02:21+00:00,19619714
15352577,10240037,,1.0,Tiki Trading,4,,,2021-11-04 12:34:06+00:00,2021-11-05 17:32:42+00:00,13057608
23954895,10240037,,1.0,Tiki Trading,1,,,2023-05-21 09:07:26+00:00,2023-05-22 07:40:05+00:00,19217756
7107799,10240037,,1.0,Tiki Trading,4,,,2022-08-06 04:25:03+00:00,2022-08-07 14:41:59+00:00,17382489
6466349,10240037,,1.0,Tiki Trading,3,,,2022-09-12 03:07:06+00:00,2022-09-14 16:18:17+00:00,17695892
28013169,10240037,,1.0,Tiki Trading,2,,,2022-08-16 17:05:06+00:00,2022-08-17 14:51:42+00:00,17444834
28803941,10240037,,1.0,Tiki Trading,1,,,2023-03-30 09:50:07+00:00,2023-03-31 13:56:16+00:00,19033440
18725180,10240037,,1.0,Tiki Trading,2,,,2022-08-31 06:48:25+00:00,2022-09-01 08:50:42+00:00,17721172
8097347,10240037,,1.0,Tiki Trading,2,,,2023-08-18 16:43:12+00:00,2023-08-21 11:32:44+00:00,19474608
28015944,10240037,,1.0,Tiki Trading,3,,,2022-09-07 08:36:36+00:00,2022-09-08 09:39:24+00:00,17631529
279153,10240037,,1.0,Tiki Trading,2,,,2022-03-27 17:50:34+00:00,2022-03-29 11:48:35+00:00,15939314
20963014,10240037,,1.0,Tiki Trading,1,,,2023-09-20 10:07:28+00:00,2023-09-21 15:56:08+00:00,19544077
536865,10240037,,1.0,Tiki Trading,2,,,2021-09-18 13:31:03+00:00,2021-09-21 12:26:08+00:00,12294537
20179921,10240037,,1.0,Tiki Trading,1,,,2023-04-05 01:56:12+00:00,2023-04-05 10:04:52+00:00,19053810
17815840,10240037,,1.0,Tiki Trading,4,,,2022-09-01 06:05:29+00:00,2022-09-02 15:00:55+00:00,17586284
18669428,10240037,,1.0,Tiki Trading,4,,,2021-10-26 12:57:01+00:00,2021-10-27 09:43:22+00:00,12904859
10869716,10240037,,1.0,Tiki Trading,4,,,2019-11-23 10:47:15+00:00,2019-11-24 08:31:10+00:00,2670840
9428838,10240037,,1.0,Tiki Trading,3,,,2022-07-06 00:19:41+00:00,2022-07-07 12:03:30+00:00,16992354
14847888,10240037,,1.0,Tiki Trading,1,,,2022-03-19 02:00:05+00:00,2022-03-19 12:35:10+00:00,15630552
21811813,10240037,,1.0,Tiki Trading,1,,,2022-02-23 22:40:01+00:00,2022-02-25 14:19:06+00:00,15139678
27132968,10240037,,1.0,Tiki Trading,2,,,2022-07-08 03:48:49+00:00,2022-07-10 15:52:20+00:00,17329470
7601903,10240037,,1.0,Tiki Trading,1,,,2022-02-23 11:12:16+00:00,2022-02-25 13:56:34+00:00,15290898
11056045,10240037,,1.0,Tiki Trading,1,,,2021-09-27 16:26:25+00:00,2021-09-29 08:45:18+00:00,12375415
20639491,10240037,,1.0,Tiki Trading,4,,,2022-01-11 05:18:44+00:00,2022-01-15 13:16:23+00:00,14894061
18171173,10240037,,1.0,Tiki Trading,2,,,2021-03-24 04:39:31+00:00,,9837025
17199540,10240037,,1.0,Tiki Trading,1,,,2021-03-24 04:32:53+00:00,2021-03-28 11:27:04+00:00,9836862
21059842,10240037,,1.0,Tiki Trading,2,,,2022-01-11 05:17:41+00:00,2022-01-15 13:42:47+00:00,14894666
431139,10240037,,1.0,Tiki Trading,1,,,2022-08-11 02:14:25+00:00,2022-08-11 18:23:35+00:00,17380997
17936715,10240037,,1.0,Tiki Trading,4,,,2022-03-22 09:55:39+00:00,2022-03-23 17:00:24+00:00,15584298
8494838,10240037,,1.0,Tiki Trading,4,,,2022-09-20 01:28:08+00:00,2022-09-21 11:52:59+00:00,17761018
6580326,10240037,,1.0,Tiki Trading,2,,,2022-08-08 06:05:58+00:00,2022-08-08 15:39:13+00:00,17345970
5274384,10240037,,1.0,Tiki Trading,4,,,2022-07-12 12:48:06+00:00,2022-07-13 10:36:55+00:00,17060165
21714955,10240037,,1.0,Tiki Trading,3,,,2021-10-22 01:10:43+00:00,2021-10-22 12:10:18+00:00,12853174
25936457,10240037,,1.0,Tiki Trading,2,,,2022-01-11 05:45:01+00:00,2022-01-17 16:34:07+00:00,15482475
21111153,10240037,,1.0,Tiki Trading,4,,,2022-08-18 12:31:16+00:00,2022-08-19 11:43:43+00:00,17460235
15636728,10240037,,1.0,Tiki Trading,2,,,2021-09-16 02:34:59+00:00,2021-09-16 13:33:13+00:00,12240319
21615256,10240037,,1.0,Tiki Trading,1,,,2023-02-27 05:36:53+00:00,2023-02-28 18:39:50+00:00,18884453
24372299,10240037,,1.0,Tiki Trading,2,,,2021-10-22 03:07:26+00:00,2021-10-28 12:08:43+00:00,13171383
28164945,10240037,,1.0,Tiki Trading,4,,,2022-10-26 02:15:26+00:00,2022-10-27 10:27:05+00:00,18808863
