customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
15199299,226036798,,1,Tiki Trading,1,,,2023-03-06 07:13:21+00:00,2023-03-07 10:08:32+00:00,18919701
5590750,226036798,,1,Tiki Trading,3,,,2024-04-21 14:45:59+00:00,2024-04-23 10:17:44+00:00,19854924
13712644,226036798,,1,Tiki Trading,1,,,2024-05-21 02:26:14+00:00,2024-05-22 10:50:15+00:00,19880342
11862196,226036798,,1,Tiki Trading,2,,,2023-03-02 08:30:57+00:00,2023-03-02 16:35:22+00:00,18890845
8841881,226036798,,1,Tiki Trading,4,,,2023-07-27 01:54:29+00:00,2023-07-28 18:06:27+00:00,19576343
30290085,226036798,,1,Tiki Trading,3,,,2025-03-03 13:03:46+00:00,2025-03-06 11:55:24+00:00,20092302
8949720,226036798,,1,Tiki Trading,3,,,2024-03-05 19:23:50+00:00,2024-03-10 15:39:59+00:00,19801696
9721998,226036798,,1,Tiki Trading,2,,,2023-04-04 05:50:44+00:00,2023-04-05 14:42:09+00:00,19055162
7762842,226036798,,1,Tiki Trading,1,,,2024-03-04 04:07:52+00:00,2024-03-05 15:12:12+00:00,19796181
18483661,226036798,,1,Tiki Trading,3,,,2023-04-04 12:46:27+00:00,2023-04-05 09:15:09+00:00,19057257
18660569,226036798,,1,Tiki Trading,4,,,2023-03-07 07:01:54+00:00,2023-03-07 15:45:44+00:00,18935265
12759966,226036798,,1,Tiki Trading,3,,,2023-03-19 01:53:47+00:00,2023-03-19 09:53:48+00:00,18990614
2224865,226036798,,1,Tiki Trading,1,,,2023-11-08 06:11:04+00:00,2023-11-08 15:29:23+00:00,19636359
11186860,226036798,,1,Tiki Trading,1,,,2023-03-24 08:38:33+00:00,2023-03-27 11:17:17+00:00,19018371
