customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
7546006,93853774,,1,Tiki Trading,4,,,2023-09-27 02:50:12+00:00,2023-09-28 13:11:42+00:00,19556819
834407,93853774,,1,Tiki Trading,2,,,2021-09-12 12:29:46+00:00,2021-10-23 11:31:08+00:00,12780384
24000983,93853774,,1,Tiki Trading,4,,,2022-03-27 03:04:52+00:00,2022-03-27 19:11:27+00:00,15631934
8246856,93853774,,1,Tiki Trading,4,,,2022-01-27 08:08:46+00:00,2022-01-29 11:21:59+00:00,14748343
18828966,93853774,,1,Tiki Trading,3,,,2022-04-16 00:36:19+00:00,2022-04-17 13:34:03+00:00,15965799
858200,93853774,,1,Tiki Trading,1,,,2022-03-02 08:32:56+00:00,2022-01-11 12:02:03+00:00,14380546
25936457,93853774,,1,Tiki Trading,3,,,2022-03-21 23:52:20+00:00,2021-12-16 14:00:23+00:00,13900250
6748497,93853774,,1,Tiki Trading,2,,,2022-04-15 04:52:34+00:00,2022-04-18 15:43:03+00:00,15993478
2218752,93853774,,1,Tiki Trading,4,,,2022-03-19 12:47:33+00:00,2022-03-21 16:34:02+00:00,15533222
8590027,93853774,,1,Tiki Trading,2,,,2021-10-12 05:18:09+00:00,2021-08-17 12:27:54+00:00,11869328
18750703,93853774,,1,Tiki Trading,1,,,2022-06-16 04:44:16+00:00,2022-06-18 10:16:01+00:00,16767475
13577215,93853774,,1,Tiki Trading,4,,,2021-10-01 13:31:24+00:00,2021-10-22 17:23:54+00:00,12774300
6599406,93853774,,1,Tiki Trading,1,,,2022-03-23 01:44:17+00:00,2022-03-25 09:20:40+00:00,15693356
22473749,93853774,,1,Tiki Trading,4,,,2021-11-05 11:54:26+00:00,2021-11-11 10:03:11+00:00,13122205
12845933,93853774,,1,Tiki Trading,4,,,2022-01-07 06:50:01+00:00,2022-01-08 09:45:27+00:00,14322454
7737117,93853774,,1,Tiki Trading,1,,,2022-01-20 03:39:10+00:00,2022-01-21 14:30:23+00:00,14624796
24908415,93853774,,1,Tiki Trading,1,,,2022-05-16 07:54:52+00:00,2022-05-17 10:17:20+00:00,16360605
12138101,93853774,,1,Tiki Trading,1,,,2022-03-28 01:25:10+00:00,2022-04-02 11:14:22+00:00,15730641
525287,93853774,,1,Tiki Trading,2,,,2021-09-12 05:47:45+00:00,2021-10-15 11:14:28+00:00,12677812
7830373,93853774,,1,Tiki Trading,4,,,2021-09-17 00:11:57+00:00,2021-09-29 16:09:51+00:00,12370635
17856853,93853774,,1,Tiki Trading,4,,,2022-01-21 14:04:48+00:00,2022-01-23 10:15:12+00:00,14754660
20297837,93853774,,1,Tiki Trading,3,,,2022-01-10 07:56:29+00:00,2022-01-11 12:01:25+00:00,14382308
13503254,93853774,,1,Tiki Trading,3,,,2021-10-15 15:38:00+00:00,2021-10-29 11:24:23+00:00,12906962
7892847,93853774,,1,Tiki Trading,1,,,2022-01-13 05:25:19+00:00,2022-01-14 09:28:03+00:00,14445548
7854523,93853774,,1,Tiki Trading,4,,,2021-09-28 12:57:30+00:00,2021-10-11 16:01:30+00:00,12556330
6413720,93853774,,1,Tiki Trading,3,,,2022-12-06 09:56:52+00:00,2022-12-07 09:19:14+00:00,18374545
22258640,93853774,,1,Tiki Trading,2,,,2022-04-14 07:25:35+00:00,2022-04-15 10:13:37+00:00,15933125
12332857,93853774,,1,Tiki Trading,2,,,2022-01-01 23:49:21+00:00,2022-01-05 16:36:02+00:00,14271979
17347327,93853774,,1,Tiki Trading,1,,,2022-04-15 06:00:35+00:00,2022-04-16 11:24:04+00:00,16022557
13510083,93853774,,1,Tiki Trading,2,,,2021-09-15 05:36:37+00:00,2021-09-20 08:49:03+00:00,12258138
12871499,93853774,,1,Tiki Trading,2,,,2021-10-13 02:38:26+00:00,2021-10-13 11:39:03+00:00,12624155
7780211,93853774,,1,Tiki Trading,3,,,2022-03-27 04:15:11+00:00,2022-03-27 18:19:52+00:00,15630815
13549531,93853774,,1,Tiki Trading,4,,,2021-11-09 17:53:53+00:00,2021-11-10 15:09:58+00:00,13112467
11357384,93853774,,1,Tiki Trading,1,,,2022-12-28 00:26:31+00:00,2022-12-28 16:15:05+00:00,18525285
7455534,93853774,,1,Tiki Trading,4,,,2022-01-13 08:14:46+00:00,2022-01-14 10:24:40+00:00,14449759
296442,93853774,,1,Tiki Trading,1,,,2021-09-27 04:58:11+00:00,2021-09-06 14:38:46+00:00,12150442
7098818,93853774,,1,Tiki Trading,3,,,2022-01-06 03:22:48+00:00,2022-02-12 16:41:39+00:00,14922417
22736917,93853774,,1,Tiki Trading,2,,,2022-06-21 09:01:35+00:00,2022-06-23 16:56:54+00:00,16813669
8034727,93853774,,1,Tiki Trading,3,,,2022-12-02 09:01:33+00:00,2022-12-03 12:48:17+00:00,18718139
26529163,93853774,,1,Tiki Trading,2,,,2022-06-06 05:15:01+00:00,2022-06-07 09:06:17+00:00,16606839
13738182,93853774,,1,Tiki Trading,1,,,2022-01-13 07:18:45+00:00,2022-01-17 16:06:25+00:00,14522014
20349880,93853774,,1,Tiki Trading,1,,,2022-12-09 03:44:08+00:00,2022-12-10 09:58:00+00:00,18385308
27207578,93853774,,1,Tiki Trading,1,,,2022-04-16 16:48:26+00:00,2022-04-17 09:12:43+00:00,15959106
530007,93853774,,1,Tiki Trading,4,,,2021-10-28 16:39:27+00:00,2021-10-30 09:08:44+00:00,12910996
23285457,93853774,,1,Tiki Trading,1,,,2022-04-09 08:02:25+00:00,2022-04-10 09:54:11+00:00,15861401
