customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
1131204,58811363,,2998,GUfoods,1,,,2021-06-26 01:24:34+00:00,2021-06-29 12:21:00+00:00,14104434
18390756,58811363,,2998,GUfoods,3,,,2022-10-27 02:44:34+00:00,2022-10-27 10:39:36+00:00,18067015
7178520,58811363,,2998,GUfoods,3,,,2022-06-26 08:35:30+00:00,2022-06-27 09:33:38+00:00,16904801
6696563,58811363,,2998,GUfoods,3,,,2022-11-11 00:59:39+00:00,2022-11-21 09:39:40+00:00,18255994
49869,58811363,,2998,GUfoods,1,,,2022-10-09 18:08:05+00:00,2022-10-13 11:51:14+00:00,18407376
17795714,58811363,,2998,GUfoods,3,,,2022-08-20 16:57:05+00:00,2022-08-21 08:41:01+00:00,17623327
14597011,58811363,,2998,GUfoods,4,,,2022-06-07 03:09:22+00:00,2022-06-11 09:16:40+00:00,16674860
6836960,58811363,,2998,GUfoods,2,,,2022-10-10 06:50:20+00:00,2022-10-13 10:58:37+00:00,17958605
29049393,58811363,,2998,GUfoods,1,,,2024-12-14 02:00:11+00:00,2024-11-27 11:21:05+00:00,20038357
6983578,58811363,,2998,GUfoods,3,,,2022-12-21 11:43:11+00:00,2022-12-22 09:32:44+00:00,18869341
29049393,58811363,,2998,GUfoods,3,,,2024-12-03 02:58:36+00:00,2024-12-04 12:51:44+00:00,20042939
3562,58811363,,2998,GUfoods,3,,,2022-05-17 04:26:06+00:00,2022-05-19 09:19:49+00:00,16409364
9680991,58811363,,2998,GUfoods,1,,,2022-04-20 15:10:33+00:00,2022-04-25 14:54:03+00:00,16288029
26895591,58811363,,2998,GUfoods,3,,,2022-04-15 01:04:31+00:00,2022-04-18 13:54:30+00:00,15979937
1617328,58811363,,2998,GUfoods,2,,,2022-10-22 11:51:04+00:00,2022-10-23 09:34:27+00:00,18027376
24911911,58811363,,2998,GUfoods,2,,,2023-10-04 20:07:45+00:00,2023-10-05 13:55:46+00:00,19631024
22048089,58811363,,2998,GUfoods,2,,,2021-06-06 09:06:07+00:00,2021-06-07 10:06:19+00:00,10460329
686634,58811363,,2998,GUfoods,3,,,2022-09-08 09:47:55+00:00,2022-09-08 19:38:03+00:00,17958762
5939516,58811363,,2998,GUfoods,3,,,2022-10-31 15:30:10+00:00,2022-11-03 15:51:14+00:00,18215976
24111799,58811363,,2998,GUfoods,3,,,2023-03-11 13:24:29+00:00,2023-03-12 09:21:32+00:00,18948611
