customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
25966072,133696713,,1,Tiki Trading,4,,,2026-04-28 06:27:54+00:00,2026-04-28 16:27:00+00:00,20229773
21599719,133696713,,1,Tiki Trading,2,,,2022-06-16 11:30:35+00:00,2022-06-18 07:52:18+00:00,16771129
8337902,133696713,,1,Tiki Trading,3,,,2025-12-12 13:09:58+00:00,2025-12-17 13:29:09+00:00,20199193
25936457,133696713,,1,Tiki Trading,1,,,2021-12-29 10:40:15+00:00,2021-12-31 09:30:12+00:00,14194443
30275211,133696713,,1,Tiki Trading,2,,,2025-07-06 12:31:17+00:00,2025-07-11 13:31:48+00:00,20147684
9716233,133696713,,224196,Siêu thị Easy Mart,3,,,2022-03-26 02:00:07+00:00,2022-03-29 18:28:18+00:00,16640883
19822427,133696713,,1,Tiki Trading,2,,,2022-06-07 13:05:58+00:00,2022-06-10 18:04:28+00:00,18160178
18822851,133696713,,1,Tiki Trading,1,,,2022-06-09 17:01:32+00:00,2022-06-13 14:46:16+00:00,16695987
6315758,133696713,,1,Tiki Trading,3,,,2024-06-08 07:03:28+00:00,2024-06-10 11:16:31+00:00,19909453
19928008,133696713,,1,Tiki Trading,3,,,2022-09-30 13:56:07+00:00,2022-10-01 08:53:03+00:00,18637609
27616607,133696713,,1,Tiki Trading,1,,,2022-08-03 08:30:53+00:00,2022-08-04 10:00:44+00:00,17295227
9319072,133696713,,1,Tiki Trading,4,,,2022-06-07 13:04:27+00:00,2022-06-10 18:10:12+00:00,18165993
28671436,133696713,,1,Tiki Trading,2,,,2023-04-03 17:18:47+00:00,2023-04-06 09:11:21+00:00,19385481
9319072,133696713,,1,Tiki Trading,2,,,2022-06-22 00:33:19+00:00,2022-06-23 18:40:12+00:00,18470512
17936715,133696713,,1,Tiki Trading,2,,,2023-04-04 07:10:55+00:00,2023-04-08 08:23:56+00:00,19066335
20774471,133696713,,1,Tiki Trading,2,,,2021-09-03 09:57:47+00:00,2021-10-25 11:31:43+00:00,12819656
8110511,133696713,,1,Tiki Trading,4,,,2022-08-05 03:24:49+00:00,2022-02-21 11:48:45+00:00,15708125
7608942,133696713,,1,Tiki Trading,3,,,2022-01-23 07:59:06+00:00,2022-01-24 17:56:44+00:00,14770583
5672736,133696713,,1,Tiki Trading,3,,,2022-11-24 15:28:43+00:00,2022-11-25 13:26:06+00:00,18299988
16324686,133696713,,1,Tiki Trading,2,,,2022-01-11 07:52:48+00:00,2022-01-13 12:40:04+00:00,14794241
27132968,133696713,,1,Tiki Trading,2,,,2022-06-06 15:35:49+00:00,2022-06-08 09:28:33+00:00,17329498
