customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
11781766,73124602,,1,Tiki Trading,1,,,2025-06-24 00:30:49+00:00,2025-06-24 15:22:18+00:00,20139552
11257781,73124602,,1,Tiki Trading,1,,,2023-12-20 09:20:26+00:00,,19688235
10395977,73124602,,1,Tiki Trading,4,,,2024-06-10 04:52:27+00:00,2024-06-10 13:32:29+00:00,19898227
794027,73124602,,1,Tiki Trading,4,,,2026-04-22 12:51:24+00:00,2026-04-25 14:21:33+00:00,20229059
7489865,73124602,,1,Tiki Trading,1,,,2024-03-19 19:54:16+00:00,2024-03-22 10:17:06+00:00,19905166
8272223,73124602,,1,Tiki Trading,1,,,2022-12-28 02:44:24+00:00,2022-12-28 11:51:00+00:00,18523650
20633661,73124602,,1,Tiki Trading,2,,,2023-03-13 07:45:44+00:00,2023-03-13 16:58:23+00:00,18956328
11719752,73124602,,1,Tiki Trading,2,,,2022-10-09 17:17:02+00:00,2022-10-11 10:30:01+00:00,17927284
22884215,73124602,,1,Tiki Trading,2,,,2022-06-14 03:17:27+00:00,,13095175
6810614,73124602,,1,Tiki Trading,3,,,2024-12-22 11:50:10+00:00,2024-12-23 12:30:16+00:00,20054212
27294821,73124602,,1,Tiki Trading,3,,,2022-04-11 17:51:23+00:00,2022-04-13 11:54:48+00:00,15956961
27779230,73124602,,1,Tiki Trading,4,,,2025-01-14 09:39:24+00:00,2025-01-15 10:52:41+00:00,20120246
26774497,73124602,,1,Tiki Trading,3,,,2022-11-15 07:05:31+00:00,2022-11-16 10:09:32+00:00,18731296
21111931,73124602,,1,Tiki Trading,4,,,2023-06-09 05:08:15+00:00,2023-06-10 09:06:20+00:00,19279683
5749854,73124602,,1,Tiki Trading,4,,,2021-03-04 03:12:26+00:00,2021-03-07 14:02:27+00:00,8250081
13503146,73124602,,1,Tiki Trading,2,,,2023-12-12 01:48:33+00:00,2023-12-13 15:00:37+00:00,19681008
10177764,73124602,,1,Tiki Trading,3,,,2024-04-16 11:03:21+00:00,2024-04-17 16:19:01+00:00,19846036
10575958,73124602,,1,Tiki Trading,4,,,2021-02-12 03:03:56+00:00,2021-02-17 10:14:35+00:00,7881257
30523206,73124602,,1,Tiki Trading,1,,,2025-10-15 07:30:58+00:00,2025-10-16 12:29:12+00:00,20182459
14147475,73124602,,1,Tiki Trading,1,,,2021-12-11 14:54:29+00:00,2021-12-16 15:29:48+00:00,13881913
9845055,73124602,,1,Tiki Trading,4,,,2022-09-17 13:56:13+00:00,2022-09-20 12:36:25+00:00,17809457
5997271,73124602,,1,Tiki Trading,1,,,2023-06-17 08:34:59+00:00,2023-06-17 17:39:57+00:00,19303550
264699,73124602,,1,Tiki Trading,3,,,2021-11-10 05:56:32+00:00,2021-11-12 15:43:02+00:00,13222077
1964661,73124602,,1,Tiki Trading,1,,,2021-09-23 10:01:30+00:00,2021-10-28 21:07:45+00:00,12887223
1415636,73124602,,1,Tiki Trading,3,,,2022-08-08 01:14:11+00:00,2022-08-08 11:38:42+00:00,17348279
27313418,73124602,,1,Tiki Trading,1,,,2022-06-25 18:14:58+00:00,2022-06-27 11:41:42+00:00,16856532
