id,customer_id,product_id,rating,title,content,status,thank_count,comment_count,images,images_raw,review_image_urls,review_images_flat,review_image_count,has_review_images,first_review_image_url,seller_id,seller_name,delivery_rating
19780864,22314679,99868980,5,Cực kì hài lòng,"Dùng tốt lắm, giữ nhiệt lâu, đặc biệt giữ lạnh hơn 24h đá vẫn không tan hết, vẫn lạnh. Dùng để uống cà phê đá rất ngon nhé. Lúc mình mua giá 325k. Thấy giá hiện tại đang giảm 208k đó, tranh thủ mua đi mọi người.",approved,0,1,"[""https://salt.tikicdn.com/ts/review/fe/0d/09/57f2e92062372f1e6bda3b3169cbc42d.jpg"", ""https://salt.tikicdn.com/ts/review/ed/10/e5/45ef8cd98e30f30354336ea7a4c143c3.jpg"", ""https://salt.tikicdn.com/ts/review/8c/f0/ed/de9260cdd1095bb3f3bed685d52d1765.jpg""]","[{""id"": 4339166, ""full_path"": ""https://salt.tikicdn.com/ts/review/fe/0d/09/57f2e92062372f1e6bda3b3169cbc42d.jpg"", ""status"": ""approved""}, {""id"": 4339167, ""full_path"": ""https://salt.tikicdn.com/ts/review/ed/10/e5/45ef8cd98e30f30354336ea7a4c143c3.jpg"", ""status"": ""approved""}, {""id"": 4339168, ""full_path"": ""https://salt.tikicdn.com/ts/review/8c/f0/ed/de9260cdd1095bb3f3bed685d52d1765.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/fe/0d/09/57f2e92062372f1e6bda3b3169cbc42d.jpg"", ""https://salt.tikicdn.com/ts/review/ed/10/e5/45ef8cd98e30f30354336ea7a4c143c3.jpg"", ""https://salt.tikicdn.com/ts/review/8c/f0/ed/de9260cdd1095bb3f3bed685d52d1765.jpg""]",https://salt.tikicdn.com/ts/review/fe/0d/09/57f2e92062372f1e6bda3b3169cbc42d.jpg | https://salt.tikicdn.com/ts/review/ed/10/e5/45ef8cd98e30f30354336ea7a4c143c3.jpg | https://salt.tikicdn.com/ts/review/8c/f0/ed/de9260cdd1095bb3f3bed685d52d1765.jpg,3,True,https://salt.tikicdn.com/ts/review/fe/0d/09/57f2e92062372f1e6bda3b3169cbc42d.jpg,1,Tiki Trading,[]
12844944,1097878,99868980,5,Cực kì hài lòng,"Sản phẩm đẹp, tổng thể thiết kế rất ưng.
Mình mua màu sơn xanh navy nhám, trọng lượng cầm khá chắc tay. Tay cầm dày và chắc chắn, có lớp chống va chạm vào thân ly tránh trầy xước. Đế chống ồn và chống trượt để khá chắc chắn.
Hộp sản phẩm có tờ HDSD (tiếng Hàn, Anh, Trung), đáy hộp có HDSD tiếng Việt và thông tin xuất xứ, nhập khẩu khá rõ ràng.
Là một sản phẩm rất đáng mua trong các đợt giảm giá của Tiki trading.",approved,16,2,"[""https://salt.tikicdn.com/ts/review/c2/18/dd/b66e9f64bdeaf373861bcbd18a40b86c.jpg"", ""https://salt.tikicdn.com/ts/review/15/d6/4e/1af6f3bf2c4eaff3e3dce9ad1fc080e9.jpg"", ""https://salt.tikicdn.com/ts/review/a7/0b/e9/1135755ccb2346c4c5c8e195b16ef1ce.jpg"", ""https://salt.tikicdn.com/ts/review/05/1c/80/ed2002b0b0405433cd811544220034b8.jpg"", ""https://salt.tikicdn.com/ts/review/8a/fe/1e/f0ba2fe9fa02d681959e5dcda585ae09.jpg""]","[{""id"": 2657458, ""full_path"": ""https://salt.tikicdn.com/ts/review/c2/18/dd/b66e9f64bdeaf373861bcbd18a40b86c.jpg"", ""status"": ""approved""}, {""id"": 2657459, ""full_path"": ""https://salt.tikicdn.com/ts/review/15/d6/4e/1af6f3bf2c4eaff3e3dce9ad1fc080e9.jpg"", ""status"": ""approved""}, {""id"": 2657460, ""full_path"": ""https://salt.tikicdn.com/ts/review/a7/0b/e9/1135755ccb2346c4c5c8e195b16ef1ce.jpg"", ""status"": ""approved""}, {""id"": 2657461, ""full_path"": ""https://salt.tikicdn.com/ts/review/05/1c/80/ed2002b0b0405433cd811544220034b8.jpg"", ""status"": ""approved""}, {""id"": 2657462, ""full_path"": ""https://salt.tikicdn.com/ts/review/8a/fe/1e/f0ba2fe9fa02d681959e5dcda585ae09.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/c2/18/dd/b66e9f64bdeaf373861bcbd18a40b86c.jpg"", ""https://salt.tikicdn.com/ts/review/15/d6/4e/1af6f3bf2c4eaff3e3dce9ad1fc080e9.jpg"", ""https://salt.tikicdn.com/ts/review/a7/0b/e9/1135755ccb2346c4c5c8e195b16ef1ce.jpg"", ""https://salt.tikicdn.com/ts/review/05/1c/80/ed2002b0b0405433cd811544220034b8.jpg"", ""https://salt.tikicdn.com/ts/review/8a/fe/1e/f0ba2fe9fa02d681959e5dcda585ae09.jpg""]",https://salt.tikicdn.com/ts/review/c2/18/dd/b66e9f64bdeaf373861bcbd18a40b86c.jpg | https://salt.tikicdn.com/ts/review/15/d6/4e/1af6f3bf2c4eaff3e3dce9ad1fc080e9.jpg | https://salt.tikicdn.com/ts/review/a7/0b/e9/1135755ccb2346c4c5c8e195b16ef1ce.jpg | https://salt.tikicdn.com/ts/review/05/1c/80/ed2002b0b0405433cd811544220034b8.jpg | https://salt.tikicdn.com/ts/review/8a/fe/1e/f0ba2fe9fa02d681959e5dcda585ae09.jpg,5,True,https://salt.tikicdn.com/ts/review/c2/18/dd/b66e9f64bdeaf373861bcbd18a40b86c.jpg,1,Tiki Trading,[]
18041291,29779,99868980,5,Cực kì hài lòng,"Màu sắc đẹp, ly không nặng tay lắm nhưng vậy thì thoải mái mang vác khắp nơi. 

Đế chống có lớp silicone hạn chế việc xê dịch cho mấy bạn hậu đậu.
Chỗ cắm ống hút to, cắm vừa ống hút trân châu nhé.",approved,2,0,"[""https://salt.tikicdn.com/ts/review/68/ed/a6/25d4f161778c521fe97b54ec16df5104.jpg"", ""https://salt.tikicdn.com/ts/review/39/3d/72/2e1271bec5b7a6160a65f52f8a793b13.jpg"", ""https://salt.tikicdn.com/ts/review/8e/32/f7/cb953fed9948297dcc2442f27ff20c2d.jpg"", ""https://salt.tikicdn.com/ts/review/2e/a5/55/62dce0ea0919c48eca5f23fcd93618a0.jpg""]","[{""id"": 3954932, ""full_path"": ""https://salt.tikicdn.com/ts/review/68/ed/a6/25d4f161778c521fe97b54ec16df5104.jpg"", ""status"": ""approved""}, {""id"": 3954933, ""full_path"": ""https://salt.tikicdn.com/ts/review/39/3d/72/2e1271bec5b7a6160a65f52f8a793b13.jpg"", ""status"": ""approved""}, {""id"": 3954934, ""full_path"": ""https://salt.tikicdn.com/ts/review/8e/32/f7/cb953fed9948297dcc2442f27ff20c2d.jpg"", ""status"": ""approved""}, {""id"": 3954935, ""full_path"": ""https://salt.tikicdn.com/ts/review/2e/a5/55/62dce0ea0919c48eca5f23fcd93618a0.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/68/ed/a6/25d4f161778c521fe97b54ec16df5104.jpg"", ""https://salt.tikicdn.com/ts/review/39/3d/72/2e1271bec5b7a6160a65f52f8a793b13.jpg"", ""https://salt.tikicdn.com/ts/review/8e/32/f7/cb953fed9948297dcc2442f27ff20c2d.jpg"", ""https://salt.tikicdn.com/ts/review/2e/a5/55/62dce0ea0919c48eca5f23fcd93618a0.jpg""]",https://salt.tikicdn.com/ts/review/68/ed/a6/25d4f161778c521fe97b54ec16df5104.jpg | https://salt.tikicdn.com/ts/review/39/3d/72/2e1271bec5b7a6160a65f52f8a793b13.jpg | https://salt.tikicdn.com/ts/review/8e/32/f7/cb953fed9948297dcc2442f27ff20c2d.jpg | https://salt.tikicdn.com/ts/review/2e/a5/55/62dce0ea0919c48eca5f23fcd93618a0.jpg,4,True,https://salt.tikicdn.com/ts/review/68/ed/a6/25d4f161778c521fe97b54ec16df5104.jpg,1,Tiki Trading,[]
18194936,8624132,99868980,4,Hài lòng,"nhận hàng trúng ngày mưa nên hộp bị  móp, khi ra thì thấy Đóng gói ko chắc chắn, ko có lót bảo vệ ở trong, thành ra hộp sản phẩm cũng bị móp theo, vì là mua để tặng quà 20/11 nên mình thấy đóng gói ko ưng lắm khi ko có bảo vệ , nhưng trúng ngày mưa thôi chấp nhận, sản phẩm chất lượng",approved,0,0,"[""https://salt.tikicdn.com/ts/review/5e/fd/2d/43269a68edbf7c9449988f1bb7b0785d.jpg"", ""https://salt.tikicdn.com/ts/review/a5/35/78/4760125dbe6a761ee22f32d115521c2d.jpg""]","[{""id"": 4059376, ""full_path"": ""https://salt.tikicdn.com/ts/review/5e/fd/2d/43269a68edbf7c9449988f1bb7b0785d.jpg"", ""status"": ""approved""}, {""id"": 4059377, ""full_path"": ""https://salt.tikicdn.com/ts/review/a5/35/78/4760125dbe6a761ee22f32d115521c2d.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/5e/fd/2d/43269a68edbf7c9449988f1bb7b0785d.jpg"", ""https://salt.tikicdn.com/ts/review/a5/35/78/4760125dbe6a761ee22f32d115521c2d.jpg""]",https://salt.tikicdn.com/ts/review/5e/fd/2d/43269a68edbf7c9449988f1bb7b0785d.jpg | https://salt.tikicdn.com/ts/review/a5/35/78/4760125dbe6a761ee22f32d115521c2d.jpg,2,True,https://salt.tikicdn.com/ts/review/5e/fd/2d/43269a68edbf7c9449988f1bb7b0785d.jpg,1,Tiki Trading,[]
19595536,21843979,99868980,5,Cực kì hài lòng,"Chất lượng tốt nhé, đóng gói cẩn thận nữa, giữ ấm vừa phải, k có gì để chê lun❤️",approved,0,0,"[""https://salt.tikicdn.com/ts/review/57/39/e7/492ac5aa22d289a9d479bcbf8fbd64eb.jpg"", ""https://salt.tikicdn.com/ts/review/d2/ac/6f/5afce6bd67d5c9681fb0e25a52afd5e3.jpg"", ""https://salt.tikicdn.com/ts/review/57/39/e7/344ba636902fe6328c45aaff54fa6169.jpg"", ""https://salt.tikicdn.com/ts/review/d2/ac/6f/2a0b190ca705a3f276f736885d3ee0cf.jpg"", ""https://salt.tikicdn.com/ts/review/37/4c/29/1f30c6e560dfb0d69a299b88521de031.jpg""]","[{""id"": 4299485, ""full_path"": ""https://salt.tikicdn.com/ts/review/57/39/e7/492ac5aa22d289a9d479bcbf8fbd64eb.jpg"", ""status"": ""approved""}, {""id"": 4299486, ""full_path"": ""https://salt.tikicdn.com/ts/review/d2/ac/6f/5afce6bd67d5c9681fb0e25a52afd5e3.jpg"", ""status"": ""approved""}, {""id"": 4299487, ""full_path"": ""https://salt.tikicdn.com/ts/review/57/39/e7/344ba636902fe6328c45aaff54fa6169.jpg"", ""status"": ""approved""}, {""id"": 4299488, ""full_path"": ""https://salt.tikicdn.com/ts/review/d2/ac/6f/2a0b190ca705a3f276f736885d3ee0cf.jpg"", ""status"": ""approved""}, {""id"": 4299489, ""full_path"": ""https://salt.tikicdn.com/ts/review/37/4c/29/1f30c6e560dfb0d69a299b88521de031.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/57/39/e7/492ac5aa22d289a9d479bcbf8fbd64eb.jpg"", ""https://salt.tikicdn.com/ts/review/d2/ac/6f/5afce6bd67d5c9681fb0e25a52afd5e3.jpg"", ""https://salt.tikicdn.com/ts/review/57/39/e7/344ba636902fe6328c45aaff54fa6169.jpg"", ""https://salt.tikicdn.com/ts/review/d2/ac/6f/2a0b190ca705a3f276f736885d3ee0cf.jpg"", ""https://salt.tikicdn.com/ts/review/37/4c/29/1f30c6e560dfb0d69a299b88521de031.jpg""]",https://salt.tikicdn.com/ts/review/57/39/e7/492ac5aa22d289a9d479bcbf8fbd64eb.jpg | https://salt.tikicdn.com/ts/review/d2/ac/6f/5afce6bd67d5c9681fb0e25a52afd5e3.jpg | https://salt.tikicdn.com/ts/review/57/39/e7/344ba636902fe6328c45aaff54fa6169.jpg | https://salt.tikicdn.com/ts/review/d2/ac/6f/2a0b190ca705a3f276f736885d3ee0cf.jpg | https://salt.tikicdn.com/ts/review/37/4c/29/1f30c6e560dfb0d69a299b88521de031.jpg,5,True,https://salt.tikicdn.com/ts/review/57/39/e7/492ac5aa22d289a9d479bcbf8fbd64eb.jpg,1,Tiki Trading,[]
12703076,162493,99868980,5,Cực kì hài lòng,"Đựng nước nóng thì 6 tiếng đã nguội thành nc ấm vừa đủ uống rồi. Miệng cốc sẽ rất nóng nên thoát nhiệt nhanh.
Đựng đá thì giữ lạnh 8 tiếng chỉ tan khoảng 10-20%.
Miệng cốc sẽ ko kín như bình nước được, nếu dốc ngược bình hoặc để nằm ngang thì nước sẽ rò ra tại phần xoay cốc một chút (nước nóng thì thành giọt nhỏ, nước đá thì thoát mồ hôi li ti).
Mình nghĩ đây là thiết kế hợp lý ở nơi làm việc. Nếu ra ngoài thì vẫn nên có túi đựng cốc.
Giao hàng nhanh (freeship và giao trong nửa ngày). Cốc nguyên vẹn và ko xước.",approved,48,2,"[""https://salt.tikicdn.com/ts/review/d4/a9/1d/5f26452c38cfd41b3bf3c4d7a0002cee.jpg"", ""https://salt.tikicdn.com/ts/review/3a/4e/3e/5fca708b7d5747bd0f367ee1e950e2bb.jpg"", ""https://salt.tikicdn.com/ts/review/dc/b8/4f/5c678ae6cdeb9c0c853a6cbccb3978a3.jpg"", ""https://salt.tikicdn.com/ts/review/31/42/86/ff0de0b9c81d4770e8e135b20b493e26.jpg""]","[{""id"": 2665125, ""full_path"": ""https://salt.tikicdn.com/ts/review/d4/a9/1d/5f26452c38cfd41b3bf3c4d7a0002cee.jpg"", ""status"": ""approved""}, {""id"": 2665126, ""full_path"": ""https://salt.tikicdn.com/ts/review/3a/4e/3e/5fca708b7d5747bd0f367ee1e950e2bb.jpg"", ""status"": ""approved""}, {""id"": 2665127, ""full_path"": ""https://salt.tikicdn.com/ts/review/dc/b8/4f/5c678ae6cdeb9c0c853a6cbccb3978a3.jpg"", ""status"": ""approved""}, {""id"": 2665128, ""full_path"": ""https://salt.tikicdn.com/ts/review/31/42/86/ff0de0b9c81d4770e8e135b20b493e26.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/d4/a9/1d/5f26452c38cfd41b3bf3c4d7a0002cee.jpg"", ""https://salt.tikicdn.com/ts/review/3a/4e/3e/5fca708b7d5747bd0f367ee1e950e2bb.jpg"", ""https://salt.tikicdn.com/ts/review/dc/b8/4f/5c678ae6cdeb9c0c853a6cbccb3978a3.jpg"", ""https://salt.tikicdn.com/ts/review/31/42/86/ff0de0b9c81d4770e8e135b20b493e26.jpg""]",https://salt.tikicdn.com/ts/review/d4/a9/1d/5f26452c38cfd41b3bf3c4d7a0002cee.jpg | https://salt.tikicdn.com/ts/review/3a/4e/3e/5fca708b7d5747bd0f367ee1e950e2bb.jpg | https://salt.tikicdn.com/ts/review/dc/b8/4f/5c678ae6cdeb9c0c853a6cbccb3978a3.jpg | https://salt.tikicdn.com/ts/review/31/42/86/ff0de0b9c81d4770e8e135b20b493e26.jpg,4,True,https://salt.tikicdn.com/ts/review/d4/a9/1d/5f26452c38cfd41b3bf3c4d7a0002cee.jpg,1,Tiki Trading,[]
12713314,11031419,99868980,1,Rất không hài lòng,"Những lần trước mua hàng ở Tiki rất yên tâm. Mùa dịch này mình đặt hàng ở Tiki nhận trễ hơn hơn dự kiến cũng khá lâu vì vận chuyển khó khăn nên không có ý kiến gì. Nhưng đợt này nhận được 2 món bị lỗi liên tục. Món hàng đầu tiên đã được Tiki thu hồi và chờ đổi. Bình nước bị móp, khuyết 1 lỗ và rỉ sét. Hi vọng Tiki phản hồi lại về việc đổi trả. Cảm ơn Tiki.",approved,1,2,"[""https://salt.tikicdn.com/ts/review/45/7f/0b/33e4155244f2a883a18d67303835114f.jpg"", ""https://salt.tikicdn.com/ts/review/8f/08/f1/b6d4de1d3c14135cea8032dd50a27ccf.jpg"", ""https://salt.tikicdn.com/ts/review/53/b6/f3/86f3db918780022805baf0a8763074b7.jpg"", ""https://salt.tikicdn.com/ts/review/d9/69/04/930faa921d549009068bba13a16412be.jpg""]","[{""id"": 2623361, ""full_path"": ""https://salt.tikicdn.com/ts/review/45/7f/0b/33e4155244f2a883a18d67303835114f.jpg"", ""status"": ""approved""}, {""id"": 2623362, ""full_path"": ""https://salt.tikicdn.com/ts/review/8f/08/f1/b6d4de1d3c14135cea8032dd50a27ccf.jpg"", ""status"": ""approved""}, {""id"": 2623363, ""full_path"": ""https://salt.tikicdn.com/ts/review/53/b6/f3/86f3db918780022805baf0a8763074b7.jpg"", ""status"": ""approved""}, {""id"": 2623364, ""full_path"": ""https://salt.tikicdn.com/ts/review/d9/69/04/930faa921d549009068bba13a16412be.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/45/7f/0b/33e4155244f2a883a18d67303835114f.jpg"", ""https://salt.tikicdn.com/ts/review/8f/08/f1/b6d4de1d3c14135cea8032dd50a27ccf.jpg"", ""https://salt.tikicdn.com/ts/review/53/b6/f3/86f3db918780022805baf0a8763074b7.jpg"", ""https://salt.tikicdn.com/ts/review/d9/69/04/930faa921d549009068bba13a16412be.jpg""]",https://salt.tikicdn.com/ts/review/45/7f/0b/33e4155244f2a883a18d67303835114f.jpg | https://salt.tikicdn.com/ts/review/8f/08/f1/b6d4de1d3c14135cea8032dd50a27ccf.jpg | https://salt.tikicdn.com/ts/review/53/b6/f3/86f3db918780022805baf0a8763074b7.jpg | https://salt.tikicdn.com/ts/review/d9/69/04/930faa921d549009068bba13a16412be.jpg,4,True,https://salt.tikicdn.com/ts/review/45/7f/0b/33e4155244f2a883a18d67303835114f.jpg,1,Tiki Trading,[]
17572783,15540065,99868980,5,Cực kì hài lòng,"Bình đẹp,cầm chắc tay,bên ngoài nhám chống trượt,nắp bình chắc chắn.rất ưng ý,nên mua nha mn.tiền nào của đó thôi. Lock &Lock thì khỏi chê rồi còn độ giữ nhiệt được bao lâu thì chưa dùng nên chưa bít.",approved,0,0,"[""https://salt.tikicdn.com/ts/review/2b/50/11/9e1ec5843fdf76c71a1d33730c58d2c8.jpg"", ""https://salt.tikicdn.com/ts/review/bc/2d/b4/0b3aa8bb0882363ba31711192f0dbb81.jpg"", ""https://salt.tikicdn.com/ts/review/b6/21/62/4e1613597ef47450378c716d604e7f14.jpg"", ""https://salt.tikicdn.com/ts/review/43/16/4f/b25452080f47ac4ee10329de85919092.jpg""]","[{""id"": 3842755, ""full_path"": ""https://salt.tikicdn.com/ts/review/2b/50/11/9e1ec5843fdf76c71a1d33730c58d2c8.jpg"", ""status"": ""approved""}, {""id"": 3842756, ""full_path"": ""https://salt.tikicdn.com/ts/review/bc/2d/b4/0b3aa8bb0882363ba31711192f0dbb81.jpg"", ""status"": ""approved""}, {""id"": 3842757, ""full_path"": ""https://salt.tikicdn.com/ts/review/b6/21/62/4e1613597ef47450378c716d604e7f14.jpg"", ""status"": ""approved""}, {""id"": 3842758, ""full_path"": ""https://salt.tikicdn.com/ts/review/43/16/4f/b25452080f47ac4ee10329de85919092.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/2b/50/11/9e1ec5843fdf76c71a1d33730c58d2c8.jpg"", ""https://salt.tikicdn.com/ts/review/bc/2d/b4/0b3aa8bb0882363ba31711192f0dbb81.jpg"", ""https://salt.tikicdn.com/ts/review/b6/21/62/4e1613597ef47450378c716d604e7f14.jpg"", ""https://salt.tikicdn.com/ts/review/43/16/4f/b25452080f47ac4ee10329de85919092.jpg""]",https://salt.tikicdn.com/ts/review/2b/50/11/9e1ec5843fdf76c71a1d33730c58d2c8.jpg | https://salt.tikicdn.com/ts/review/bc/2d/b4/0b3aa8bb0882363ba31711192f0dbb81.jpg | https://salt.tikicdn.com/ts/review/b6/21/62/4e1613597ef47450378c716d604e7f14.jpg | https://salt.tikicdn.com/ts/review/43/16/4f/b25452080f47ac4ee10329de85919092.jpg,4,True,https://salt.tikicdn.com/ts/review/2b/50/11/9e1ec5843fdf76c71a1d33730c58d2c8.jpg,1,Tiki Trading,[]
19681344,24558817,99868980,3,Bình thường,"Bình nước: đẹp, chắc tay.
Đóng gói: đẹp đúng kiểu tiki nhưng không có quà tặng kèm bên trong. Tiki kiểm tra lại khâu đóng gói đi.",approved,0,1,"[""https://salt.tikicdn.com/ts/review/9b/07/ca/994a7b8f5cbca8141960ff596c019c40.jpg"", ""https://salt.tikicdn.com/ts/review/fb/6c/21/1880864e59f576feac41550b27d9ce50.jpg""]","[{""id"": 4319176, ""full_path"": ""https://salt.tikicdn.com/ts/review/9b/07/ca/994a7b8f5cbca8141960ff596c019c40.jpg"", ""status"": ""approved""}, {""id"": 4319177, ""full_path"": ""https://salt.tikicdn.com/ts/review/fb/6c/21/1880864e59f576feac41550b27d9ce50.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/9b/07/ca/994a7b8f5cbca8141960ff596c019c40.jpg"", ""https://salt.tikicdn.com/ts/review/fb/6c/21/1880864e59f576feac41550b27d9ce50.jpg""]",https://salt.tikicdn.com/ts/review/9b/07/ca/994a7b8f5cbca8141960ff596c019c40.jpg | https://salt.tikicdn.com/ts/review/fb/6c/21/1880864e59f576feac41550b27d9ce50.jpg,2,True,https://salt.tikicdn.com/ts/review/9b/07/ca/994a7b8f5cbca8141960ff596c019c40.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩu thả'}]"
19666571,7027790,99868980,5,Cực kì hài lòng,"Chưa dùng nhưng đã mua, tiin tưởng TikiNow. Luôn ủng hộ😍",approved,0,0,"[""https://salt.tikicdn.com/ts/review/8a/ae/8b/1d7b5b6259bb1360b2d8a706dc81141b.jpg"", ""https://salt.tikicdn.com/ts/review/66/13/63/1f0d7f15126e29a2228ac12ebcafeee9.jpg"", ""https://salt.tikicdn.com/ts/review/ae/c9/ab/3cabb137402937272f196e7be4a67a38.jpg"", ""https://salt.tikicdn.com/ts/review/3a/bd/78/55634dec2d1ff9405331808fec5fd56f.jpg""]","[{""id"": 4315090, ""full_path"": ""https://salt.tikicdn.com/ts/review/8a/ae/8b/1d7b5b6259bb1360b2d8a706dc81141b.jpg"", ""status"": ""approved""}, {""id"": 4315091, ""full_path"": ""https://salt.tikicdn.com/ts/review/66/13/63/1f0d7f15126e29a2228ac12ebcafeee9.jpg"", ""status"": ""approved""}, {""id"": 4315092, ""full_path"": ""https://salt.tikicdn.com/ts/review/ae/c9/ab/3cabb137402937272f196e7be4a67a38.jpg"", ""status"": ""approved""}, {""id"": 4315093, ""full_path"": ""https://salt.tikicdn.com/ts/review/3a/bd/78/55634dec2d1ff9405331808fec5fd56f.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/8a/ae/8b/1d7b5b6259bb1360b2d8a706dc81141b.jpg"", ""https://salt.tikicdn.com/ts/review/66/13/63/1f0d7f15126e29a2228ac12ebcafeee9.jpg"", ""https://salt.tikicdn.com/ts/review/ae/c9/ab/3cabb137402937272f196e7be4a67a38.jpg"", ""https://salt.tikicdn.com/ts/review/3a/bd/78/55634dec2d1ff9405331808fec5fd56f.jpg""]",https://salt.tikicdn.com/ts/review/8a/ae/8b/1d7b5b6259bb1360b2d8a706dc81141b.jpg | https://salt.tikicdn.com/ts/review/66/13/63/1f0d7f15126e29a2228ac12ebcafeee9.jpg | https://salt.tikicdn.com/ts/review/ae/c9/ab/3cabb137402937272f196e7be4a67a38.jpg | https://salt.tikicdn.com/ts/review/3a/bd/78/55634dec2d1ff9405331808fec5fd56f.jpg,4,True,https://salt.tikicdn.com/ts/review/8a/ae/8b/1d7b5b6259bb1360b2d8a706dc81141b.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
