customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
11278122,262362970,,1,Tiki Trading,1,,,2023-06-19 04:02:54+00:00,2023-06-19 13:32:14+00:00,19309829
14572254,262362970,,1,Tiki Trading,1,,,2023-09-16 02:08:16+00:00,2023-09-16 12:19:56+00:00,19533986
27842877,262362970,,1,Tiki Trading,2,,,2023-06-17 05:49:15+00:00,2023-06-19 13:43:55+00:00,19312038
1191064,262362970,,1,Tiki Trading,4,,,2023-06-06 00:46:36+00:00,2023-06-06 09:15:41+00:00,19264924
6475329,262362970,,1,Tiki Trading,3,,,2023-11-28 10:06:29+00:00,2023-11-29 10:03:49+00:00,19671948
5572414,262362970,,1,Tiki Trading,1,,,2024-02-26 04:40:48+00:00,2024-02-26 13:28:30+00:00,19784950
5519563,262362970,,1,Tiki Trading,2,,,2023-07-28 03:26:56+00:00,2023-07-28 12:09:37+00:00,19415353
502402,262362970,,1,Tiki Trading,3,,,2024-12-19 12:26:34+00:00,2024-12-21 20:51:52+00:00,20053337
23715251,262362970,,1,Tiki Trading,1,,,2024-04-03 20:51:25+00:00,2024-04-04 09:55:14+00:00,19831178
5468786,262362970,,1,Tiki Trading,2,,,2023-12-12 13:49:22+00:00,2023-12-14 09:25:42+00:00,19682126
18053076,262362970,,1,Tiki Trading,3,,,2024-02-05 06:11:59+00:00,2024-02-05 15:39:03+00:00,19760883
8059886,262362970,,1,Tiki Trading,3,,,2024-02-12 16:38:27+00:00,2024-02-13 15:38:04+00:00,19766371
8782836,262362970,,1,Tiki Trading,3,,,2023-09-15 08:47:48+00:00,2023-09-15 17:18:57+00:00,19535178
12903418,262362970,,1,Tiki Trading,3,,,2023-09-02 04:26:00+00:00,2023-09-02 13:38:48+00:00,19502158
