customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
1870362,201040328,,1,Tiki Trading,1,,,2026-02-25 10:15:44+00:00,2026-03-02 15:46:18+00:00,20218118
7972664,201040328,,1,Tiki Trading,3,,,2023-07-12 04:08:22+00:00,2023-07-12 13:43:31+00:00,19372280
8518569,201040328,,1,Tiki Trading,4,,,2024-10-10 14:33:30+00:00,2024-10-16 17:22:23+00:00,20008255
1341356,201040328,,1,Tiki Trading,4,,,2025-06-12 03:48:52+00:00,2025-06-12 13:52:37+00:00,20134907
16687493,201040328,,1,Tiki Trading,4,,,2023-05-20 08:14:13+00:00,2023-05-23 19:08:04+00:00,19223133
6597844,201040328,,1,Tiki Trading,1,,,2023-04-14 23:59:10+00:00,2023-04-15 09:22:24+00:00,19092822
844573,201040328,,1,Tiki Trading,4,,,2024-02-16 10:43:30+00:00,2024-02-16 18:31:29+00:00,19772940
16335328,201040328,,1,Tiki Trading,3,,,2025-02-24 04:55:58+00:00,2025-02-24 13:21:09+00:00,20086829
30073985,201040328,,1,Tiki Trading,1,,,2024-11-11 14:07:18+00:00,2024-11-12 13:43:38+00:00,20029359
27842877,201040328,,1,Tiki Trading,4,,,2023-08-02 17:07:19+00:00,2023-08-07 17:16:27+00:00,19442113
29118319,201040328,,1,Tiki Trading,2,,,2023-06-30 05:17:09+00:00,2023-06-30 14:12:11+00:00,19338483
18330680,201040328,,1,Tiki Trading,4,,,2025-06-08 02:09:08+00:00,2025-06-09 10:04:18+00:00,20133712
7419360,201040328,,1,Tiki Trading,4,,,2023-10-21 08:06:25+00:00,2023-10-23 10:39:02+00:00,19640558
17812190,201040328,,1,Tiki Trading,1,,,2024-12-12 10:59:13+00:00,2024-12-14 11:43:53+00:00,20059079
15648005,201040328,,1,Tiki Trading,2,,,2023-01-05 02:45:40+00:00,2023-01-06 11:39:49+00:00,18581369
48334,201040328,,1,Tiki Trading,1,,,2022-10-31 16:09:17+00:00,2022-11-01 09:46:04+00:00,18102178
20649523,201040328,,1,Tiki Trading,4,,,2023-07-07 07:37:01+00:00,2023-07-07 16:58:33+00:00,19358202
7007579,201040328,,1,Tiki Trading,4,,,2023-04-18 03:47:14+00:00,2023-04-19 15:48:43+00:00,19109197
17670813,201040328,,1,Tiki Trading,1,,,2023-10-09 03:49:06+00:00,2023-10-10 11:30:30+00:00,19580407
13253691,201040328,,1,Tiki Trading,4,,,2022-11-09 02:38:03+00:00,2022-11-09 16:37:41+00:00,18173793
14107899,201040328,,1,Tiki Trading,4,,,2023-01-30 01:41:39+00:00,2023-01-31 19:08:42+00:00,18716263
13215640,201040328,,1,Tiki Trading,2,,,2024-03-02 18:06:28+00:00,2024-03-03 10:21:44+00:00,19792430
13215640,201040328,,1,Tiki Trading,3,,,2024-03-02 18:06:28+00:00,2024-03-03 10:21:44+00:00,19792431
329686,201040328,,1,Tiki Trading,2,,,2023-09-10 16:37:40+00:00,2023-09-11 09:21:06+00:00,19535396
20410974,201040328,,1,Tiki Trading,3,,,2023-10-31 15:51:40+00:00,2023-11-02 12:45:37+00:00,19636784
9126030,201040328,,1,Tiki Trading,1,,,2023-01-06 02:57:19+00:00,2023-01-07 09:06:48+00:00,18712923
29020621,201040328,,1,Tiki Trading,4,,,2023-04-10 22:45:47+00:00,2023-04-14 13:16:19+00:00,19090234
21283174,201040328,,1,Tiki Trading,1,,,2024-05-07 06:05:51+00:00,2024-05-07 14:05:40+00:00,19865956
16263010,201040328,,1,Tiki Trading,1,,,2024-03-03 07:38:21+00:00,2024-03-03 17:52:21+00:00,19840557
18655557,201040328,,1,Tiki Trading,4,,,2023-02-10 05:16:52+00:00,2023-02-11 08:47:31+00:00,18780106
8634732,201040328,,1,Tiki Trading,1,,,2023-01-10 08:06:12+00:00,2023-01-12 12:04:41+00:00,18628436
1394075,201040328,,1,Tiki Trading,3,,,2023-02-13 16:28:10+00:00,2023-02-15 10:00:09+00:00,18803996
16550545,201040328,,1,Tiki Trading,4,,,2023-06-16 06:30:09+00:00,2023-06-16 14:51:39+00:00,19305524
522645,201040328,,1,Tiki Trading,2,,,2022-12-25 00:13:53+00:00,2022-12-26 12:03:23+00:00,18524280
14107899,201040328,,1,Tiki Trading,4,,,2023-02-17 14:53:01+00:00,2023-02-19 16:56:39+00:00,19070338
13845532,201040328,,1,Tiki Trading,3,,,2023-04-16 16:55:33+00:00,2023-04-17 09:16:48+00:00,19113392
10713938,201040328,,1,Tiki Trading,3,,,2023-05-23 15:55:37+00:00,2023-05-26 10:34:22+00:00,19302216
742316,201040328,,1,Tiki Trading,4,,,2023-05-14 09:47:52+00:00,2023-05-15 10:00:09+00:00,19213043
7688252,201040328,,1,Tiki Trading,3,,,2023-03-03 15:43:27+00:00,2023-03-04 09:57:18+00:00,18900718
16236052,201040328,,1,Tiki Trading,4,,,2023-03-08 05:06:33+00:00,2023-03-11 12:52:18+00:00,18941059
20094048,201040328,,1,Tiki Trading,1,,,2022-12-25 14:11:13+00:00,2022-12-27 13:17:54+00:00,18838955
74740,201040328,,1,Tiki Trading,4,,,2023-01-07 17:09:12+00:00,2023-01-09 10:43:27+00:00,18620353
186703,201040328,,1,Tiki Trading,2,,,2023-03-06 02:15:33+00:00,2023-03-06 11:30:35+00:00,18913374
7559897,201040328,,1,Tiki Trading,2,,,2022-11-21 06:48:54+00:00,2022-11-22 10:01:25+00:00,18367343
1437984,201040328,,1,Tiki Trading,4,,,2022-11-21 01:20:39+00:00,2022-11-21 11:30:26+00:00,18259642
