customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
6992556,32951822,,1,Tiki Trading,1,,,2025-12-25 14:35:02+00:00,2025-12-27 13:23:30+00:00,20201535
25029892,32951822,,1,Tiki Trading,3,,,2022-11-24 18:58:06+00:00,2022-11-25 15:44:51+00:00,18287497
9771993,32951822,,1,Tiki Trading,1,,,2022-10-10 16:15:00+00:00,2022-10-12 08:24:34+00:00,17938825
24810716,32951822,,1,Tiki Trading,2,,,2021-11-10 03:08:01+00:00,2021-11-12 11:26:06+00:00,13140853
18229684,32951822,,1,Tiki Trading,4,,,2022-02-24 12:57:44+00:00,2022-02-28 13:28:31+00:00,15202509
536145,32951822,,1,Tiki Trading,4,,,2021-08-18 07:40:49+00:00,2021-08-13 13:41:33+00:00,11874071
13224296,32951822,,1,Tiki Trading,4,,,2022-09-10 18:13:59+00:00,2021-07-04 14:02:09+00:00,10928235
19689443,32951822,,1,Tiki Trading,1,,,2025-03-14 14:13:05+00:00,2025-03-16 11:20:18+00:00,20098159
30329304,32951822,,1,Tiki Trading,4,,,2025-06-19 16:14:56+00:00,2025-06-21 12:27:11+00:00,20138426
20719678,32951822,,1,Tiki Trading,2,,,2021-03-26 05:11:33+00:00,2021-03-27 09:59:05+00:00,8966966
6445323,32951822,,1,Tiki Trading,1,,,2021-09-02 10:39:31+00:00,2021-11-05 11:11:07+00:00,13322225
246808,32951822,,1,Tiki Trading,1,,,2021-10-24 08:14:38+00:00,2021-10-27 16:09:08+00:00,12871004
399942,32951822,,1,Tiki Trading,2,,,2021-11-14 08:00:39+00:00,2021-11-22 12:50:21+00:00,13364222
746760,32951822,,1,Tiki Trading,4,,,2022-01-10 01:57:09+00:00,2022-01-11 16:49:59+00:00,14386566
21190354,32951822,,1,Tiki Trading,1,,,2021-10-23 05:58:41+00:00,2021-10-25 13:40:07+00:00,13062547
17011236,32951822,,1,Tiki Trading,3,,,2022-01-20 09:58:47+00:00,2022-01-23 09:34:43+00:00,14649971
652468,32951822,,1,Tiki Trading,4,,,2021-12-21 01:28:35+00:00,2021-12-24 15:00:14+00:00,14071988
7378773,32951822,,1,Tiki Trading,1,,,2022-01-08 07:46:30+00:00,2022-01-10 11:22:05+00:00,14369720
319263,32951822,,1,Tiki Trading,1,,,2021-06-06 03:18:05+00:00,2021-06-08 09:27:24+00:00,10252926
5194931,32951822,,1,Tiki Trading,3,,,2021-08-05 17:44:13+00:00,2021-09-24 15:19:10+00:00,12372688
17195572,32951822,,1,Tiki Trading,3,,,2021-12-21 01:32:11+00:00,2021-12-24 16:24:02+00:00,14061832
24602862,32951822,,1,Tiki Trading,2,,,2021-10-30 14:27:42+00:00,2021-10-31 10:33:40+00:00,12949996
96595,32951822,,1,Tiki Trading,4,,,2022-06-26 14:26:09+00:00,2022-06-28 10:32:45+00:00,16867089
17631802,32951822,,1,Tiki Trading,2,,,2021-09-20 05:57:23+00:00,2021-10-04 15:04:15+00:00,12437374
23897989,32951822,,1,Tiki Trading,2,,,2022-01-18 03:53:57+00:00,2022-01-19 15:19:29+00:00,14575677
13282563,32951822,,1,Tiki Trading,4,,,2022-01-09 04:56:08+00:00,2022-01-10 08:22:25+00:00,14369445
17467762,32951822,,1,Tiki Trading,2,,,2021-08-10 08:22:40+00:00,2021-08-16 17:18:26+00:00,11853486
15603515,32951822,,1,Tiki Trading,1,,,2021-04-07 06:58:21+00:00,2021-04-15 12:40:23+00:00,9099418
15244492,32951822,,1,Tiki Trading,4,,,2021-09-09 05:04:54+00:00,2021-10-03 09:41:04+00:00,12420072
1642224,32951822,,1,Tiki Trading,1,,,2022-03-07 17:16:22+00:00,2022-03-09 10:20:42+00:00,15606751
17175178,32951822,,1,Tiki Trading,4,,,2021-12-12 10:19:48+00:00,,13842883
6908332,32951822,,1,Tiki Trading,1,,,2021-03-03 14:36:54+00:00,2021-03-08 16:52:31+00:00,8263669
24911911,32951822,,1,Tiki Trading,2,,,2023-03-11 15:01:33+00:00,2023-03-12 14:48:10+00:00,19017808
12966290,32951822,,1,Tiki Trading,3,,,2021-06-03 07:52:39+00:00,2021-03-21 15:06:04+00:00,8594953
20692995,32951822,,1,Tiki Trading,3,,,2021-08-10 07:42:03+00:00,2021-08-11 09:21:53+00:00,11736528
7997905,32951822,,1,Tiki Trading,3,,,2021-09-25 14:57:41+00:00,2021-09-29 09:33:04+00:00,12364939
16364115,32951822,,1,Tiki Trading,3,,,2022-04-29 00:07:04+00:00,2022-05-03 12:17:15+00:00,16183697
6793369,32951822,,1,Tiki Trading,1,,,2022-03-27 04:31:40+00:00,2022-03-27 14:21:54+00:00,15654997
13633448,32951822,,1,Tiki Trading,2,,,2021-09-23 23:23:02+00:00,2021-09-24 09:11:49+00:00,12308693
11282496,32951822,,1,Tiki Trading,1,,,2020-06-22 14:03:45+00:00,2020-06-30 15:03:04+00:00,3950191
21960627,32951822,,1,Tiki Trading,4,,,2021-08-17 08:16:51+00:00,2021-10-05 13:33:24+00:00,12448530
20498191,32951822,,1,Tiki Trading,4,,,2021-03-22 16:23:52+00:00,2021-03-26 08:00:11+00:00,8672716
14258138,32951822,,1,Tiki Trading,3,,,2021-08-08 02:20:00+00:00,2021-08-14 11:30:41+00:00,11797939
20179921,32951822,,1,Tiki Trading,1,,,2023-11-03 06:56:09+00:00,2023-11-04 10:28:51+00:00,19628684
323743,32951822,,1,Tiki Trading,2,,,2021-09-16 07:48:45+00:00,2021-10-02 10:22:48+00:00,12554887
21582099,32951822,,1,Tiki Trading,2,,,2021-09-09 11:17:52+00:00,2021-09-10 08:43:56+00:00,12154706
18715232,32951822,,1,Tiki Trading,4,,,2021-08-08 02:19:28+00:00,2021-08-20 11:42:32+00:00,11937890
14896221,32951822,,1,Tiki Trading,2,,,2021-07-28 12:54:02+00:00,2021-10-17 15:43:05+00:00,12670027
14534,32951822,,1,Tiki Trading,1,,,2021-08-12 05:26:28+00:00,2021-08-12 14:47:30+00:00,11767155
20057540,32951822,,1,Tiki Trading,1,,,2021-11-12 17:00:32+00:00,2021-11-15 11:46:20+00:00,13358317
19903866,32951822,,1,Tiki Trading,4,,,2021-05-20 13:53:02+00:00,2021-05-27 18:04:10+00:00,10211950
