id,customer_id,product_id,rating,title,content,status,thank_count,comment_count,images,images_raw,review_image_urls,review_images_flat,review_image_count,has_review_images,first_review_image_url,seller_id,seller_name,delivery_rating
20232405,22581193,273624233,5,Cực kì hài lòng,"Sản phẩm được đóng gói cẩn thận, sản phẩm giống như quảng cáo,",approved,0,0,"[""https://salt.tikicdn.com/ts/review/d1/93/ea/2787bcfcf9819b4a1edcc0226760c28f.jpg""]","[{""id"": 4426318, ""full_path"": ""https://salt.tikicdn.com/ts/review/d1/93/ea/2787bcfcf9819b4a1edcc0226760c28f.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/d1/93/ea/2787bcfcf9819b4a1edcc0226760c28f.jpg""]",https://salt.tikicdn.com/ts/review/d1/93/ea/2787bcfcf9819b4a1edcc0226760c28f.jpg,1,True,https://salt.tikicdn.com/ts/review/d1/93/ea/2787bcfcf9819b4a1edcc0226760c28f.jpg,1,Tiki Trading,[]
20161601,30073985,273624233,5,Cực kì hài lòng,"Bình đẹp, sp như mô tả. Sẽ ủng hộ shop. Đóng gói cẩn thận. Shipper giao hàng nhanh",approved,0,0,"[""https://salt.tikicdn.com/ts/review/b4/5c/20/59f62fc5e460e7abd97a7ad4572bfae4.jpg"", ""https://salt.tikicdn.com/ts/review/0d/9a/48/f4c46ccb00db54703bc34c57349a03f4.jpg""]","[{""id"": 4412426, ""full_path"": ""https://salt.tikicdn.com/ts/review/b4/5c/20/59f62fc5e460e7abd97a7ad4572bfae4.jpg"", ""status"": ""approved""}, {""id"": 4412427, ""full_path"": ""https://salt.tikicdn.com/ts/review/0d/9a/48/f4c46ccb00db54703bc34c57349a03f4.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/b4/5c/20/59f62fc5e460e7abd97a7ad4572bfae4.jpg"", ""https://salt.tikicdn.com/ts/review/0d/9a/48/f4c46ccb00db54703bc34c57349a03f4.jpg""]",https://salt.tikicdn.com/ts/review/b4/5c/20/59f62fc5e460e7abd97a7ad4572bfae4.jpg | https://salt.tikicdn.com/ts/review/0d/9a/48/f4c46ccb00db54703bc34c57349a03f4.jpg,2,True,https://salt.tikicdn.com/ts/review/b4/5c/20/59f62fc5e460e7abd97a7ad4572bfae4.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
20022022,17568495,273624233,5,Cực kì hài lòng,"Giữ nhiệt được lâu, chất liệu giống mô tả, màu sắc ưng ý. Đổ thử nước mới đun sôi vào, gần 22g: nước còn âm ấm. Tốt!",approved,0,1,"[""https://salt.tikicdn.com/ts/review/7f/e6/95/bf8e6f93c90e33bd4a98631ce7bef10a.jpg"", ""https://salt.tikicdn.com/ts/review/4a/73/a9/bf67913f93de20ca9f93c6b849e80780.jpg""]","[{""id"": 4386038, ""full_path"": ""https://salt.tikicdn.com/ts/review/7f/e6/95/bf8e6f93c90e33bd4a98631ce7bef10a.jpg"", ""status"": ""approved""}, {""id"": 4386039, ""full_path"": ""https://salt.tikicdn.com/ts/review/4a/73/a9/bf67913f93de20ca9f93c6b849e80780.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/7f/e6/95/bf8e6f93c90e33bd4a98631ce7bef10a.jpg"", ""https://salt.tikicdn.com/ts/review/4a/73/a9/bf67913f93de20ca9f93c6b849e80780.jpg""]",https://salt.tikicdn.com/ts/review/7f/e6/95/bf8e6f93c90e33bd4a98631ce7bef10a.jpg | https://salt.tikicdn.com/ts/review/4a/73/a9/bf67913f93de20ca9f93c6b849e80780.jpg,2,True,https://salt.tikicdn.com/ts/review/7f/e6/95/bf8e6f93c90e33bd4a98631ce7bef10a.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
19294970,24544333,273624233,3,Bình thường,"Hôm qua nhắn được hàng , sử dụng bị ra mồ hôi lạnh ở nắp bình
Mình cần đổi lại sản phẩm",approved,0,0,"[""https://salt.tikicdn.com/ts/review/f9/ab/1d/1b8ce6576d1c71f4120d74f9cfc7d5a1.jpg"", ""https://salt.tikicdn.com/ts/review/ee/a0/da/6e4e3c2c35c4cab6665a2fb2889d9a80.jpg"", ""https://salt.tikicdn.com/ts/review/6c/12/d0/e11facd8fcc531e0c3c942729741e947.jpg"", ""https://salt.tikicdn.com/ts/review/e2/b4/66/c2fb339374e68bc93772f3365a2557bf.jpg""]","[{""id"": 4233954, ""full_path"": ""https://salt.tikicdn.com/ts/review/f9/ab/1d/1b8ce6576d1c71f4120d74f9cfc7d5a1.jpg"", ""status"": ""approved""}, {""id"": 4233955, ""full_path"": ""https://salt.tikicdn.com/ts/review/ee/a0/da/6e4e3c2c35c4cab6665a2fb2889d9a80.jpg"", ""status"": ""approved""}, {""id"": 4233956, ""full_path"": ""https://salt.tikicdn.com/ts/review/6c/12/d0/e11facd8fcc531e0c3c942729741e947.jpg"", ""status"": ""approved""}, {""id"": 4233957, ""full_path"": ""https://salt.tikicdn.com/ts/review/e2/b4/66/c2fb339374e68bc93772f3365a2557bf.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/f9/ab/1d/1b8ce6576d1c71f4120d74f9cfc7d5a1.jpg"", ""https://salt.tikicdn.com/ts/review/ee/a0/da/6e4e3c2c35c4cab6665a2fb2889d9a80.jpg"", ""https://salt.tikicdn.com/ts/review/6c/12/d0/e11facd8fcc531e0c3c942729741e947.jpg"", ""https://salt.tikicdn.com/ts/review/e2/b4/66/c2fb339374e68bc93772f3365a2557bf.jpg""]",https://salt.tikicdn.com/ts/review/f9/ab/1d/1b8ce6576d1c71f4120d74f9cfc7d5a1.jpg | https://salt.tikicdn.com/ts/review/ee/a0/da/6e4e3c2c35c4cab6665a2fb2889d9a80.jpg | https://salt.tikicdn.com/ts/review/6c/12/d0/e11facd8fcc531e0c3c942729741e947.jpg | https://salt.tikicdn.com/ts/review/e2/b4/66/c2fb339374e68bc93772f3365a2557bf.jpg,4,True,https://salt.tikicdn.com/ts/review/f9/ab/1d/1b8ce6576d1c71f4120d74f9cfc7d5a1.jpg,1,Tiki Trading,[]
19792427,13215640,273624233,5,Cực kì hài lòng,"Thời gian giữ nhiệt lâu.mẫu mã đẹp,nhiều màu sắc",approved,0,1,"[""https://salt.tikicdn.com/ts/review/eb/76/73/f9952e72f8213ee14658daa5a66189c7.jpg"", ""https://salt.tikicdn.com/ts/review/8c/e7/9b/4ea33b9bbe6d3e2a2850e2dd0ed65d52.jpg"", ""https://salt.tikicdn.com/ts/review/a0/c4/18/6f04e8790eef77a7a4b4857cbb3cda92.jpg""]","[{""id"": 4341468, ""full_path"": ""https://salt.tikicdn.com/ts/review/eb/76/73/f9952e72f8213ee14658daa5a66189c7.jpg"", ""status"": ""approved""}, {""id"": 4341469, ""full_path"": ""https://salt.tikicdn.com/ts/review/8c/e7/9b/4ea33b9bbe6d3e2a2850e2dd0ed65d52.jpg"", ""status"": ""approved""}, {""id"": 4341470, ""full_path"": ""https://salt.tikicdn.com/ts/review/a0/c4/18/6f04e8790eef77a7a4b4857cbb3cda92.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/eb/76/73/f9952e72f8213ee14658daa5a66189c7.jpg"", ""https://salt.tikicdn.com/ts/review/8c/e7/9b/4ea33b9bbe6d3e2a2850e2dd0ed65d52.jpg"", ""https://salt.tikicdn.com/ts/review/a0/c4/18/6f04e8790eef77a7a4b4857cbb3cda92.jpg""]",https://salt.tikicdn.com/ts/review/eb/76/73/f9952e72f8213ee14658daa5a66189c7.jpg | https://salt.tikicdn.com/ts/review/8c/e7/9b/4ea33b9bbe6d3e2a2850e2dd0ed65d52.jpg | https://salt.tikicdn.com/ts/review/a0/c4/18/6f04e8790eef77a7a4b4857cbb3cda92.jpg,3,True,https://salt.tikicdn.com/ts/review/eb/76/73/f9952e72f8213ee14658daa5a66189c7.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
19930564,11031374,273624233,2,Không hài lòng,Sản phẩm bị trầy hộp vỏ bẩn. Hình như hãng cũ tồn để lâu rồi. Hzzz,approved,0,1,"[""https://salt.tikicdn.com/ts/review/bc/c5/9b/eced705d824f2a8bcdd55b5aad529b0a.jpg""]","[{""id"": 4366936, ""full_path"": ""https://salt.tikicdn.com/ts/review/bc/c5/9b/eced705d824f2a8bcdd55b5aad529b0a.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/bc/c5/9b/eced705d824f2a8bcdd55b5aad529b0a.jpg""]",https://salt.tikicdn.com/ts/review/bc/c5/9b/eced705d824f2a8bcdd55b5aad529b0a.jpg,1,True,https://salt.tikicdn.com/ts/review/bc/c5/9b/eced705d824f2a8bcdd55b5aad529b0a.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
19842901,6106142,273624233,5,Cực kì hài lòng,"Hàng giao nhanh, đóng gói rất cẩn thận. Chất lượng tốt. Đáng mua. Sau cần sẽ mua nữa",approved,0,1,"[""https://salt.tikicdn.com/ts/review/34/7a/07/0bf65977c18b412a6844459346e4a93e.jpg""]","[{""id"": 4351215, ""full_path"": ""https://salt.tikicdn.com/ts/review/34/7a/07/0bf65977c18b412a6844459346e4a93e.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/34/7a/07/0bf65977c18b412a6844459346e4a93e.jpg""]",https://salt.tikicdn.com/ts/review/34/7a/07/0bf65977c18b412a6844459346e4a93e.jpg,1,True,https://salt.tikicdn.com/ts/review/34/7a/07/0bf65977c18b412a6844459346e4a93e.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
19921140,17278090,273624233,5,Cực kì hài lòng,"Đánh giá 5 sao là được rồi, bắt chụp hình nữa. Mệt...🤣🤣🤣",approved,0,1,"[""https://salt.tikicdn.com/ts/review/c3/9a/04/0130cd309407f5f7f41d0fc6ef3652ab.jpg""]","[{""id"": 4365598, ""full_path"": ""https://salt.tikicdn.com/ts/review/c3/9a/04/0130cd309407f5f7f41d0fc6ef3652ab.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/c3/9a/04/0130cd309407f5f7f41d0fc6ef3652ab.jpg""]",https://salt.tikicdn.com/ts/review/c3/9a/04/0130cd309407f5f7f41d0fc6ef3652ab.jpg,1,True,https://salt.tikicdn.com/ts/review/c3/9a/04/0130cd309407f5f7f41d0fc6ef3652ab.jpg,1,Tiki Trading,"[{'question': 'Thời gian giao hàng?', 'option': 'Giao đúng hẹn'}, {'question': 'Thái độ của shipper?', 'option': 'Lịch sự'}, {'question': 'Giờ giao hàng?', 'option': 'Có hẹn giờ trước'}, {'question': 'Cách đóng gói sản phẩm?', 'option': 'Cẩn thận'}]"
18567035,28676759,273624233,5,Cực kì hài lòng,"Chưa sử dụng nên ko biết giữ nhiệt sao nhưng 10đ cho sự cute, giao hàng nhanh chóng sp rất đẹp đc đóng gói cẩn thận. Đặt thứ 2 mà thứ 4 đã về.",approved,0,0,"[""https://salt.tikicdn.com/ts/review/da/29/0b/8d0acdcfb32726d2b03ca27638865fee.jpg"", ""https://salt.tikicdn.com/ts/review/c1/96/24/a3966362408ea53c4e19e3f41c490213.jpg""]","[{""id"": 4067066, ""full_path"": ""https://salt.tikicdn.com/ts/review/da/29/0b/8d0acdcfb32726d2b03ca27638865fee.jpg"", ""status"": ""approved""}, {""id"": 4067067, ""full_path"": ""https://salt.tikicdn.com/ts/review/c1/96/24/a3966362408ea53c4e19e3f41c490213.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/da/29/0b/8d0acdcfb32726d2b03ca27638865fee.jpg"", ""https://salt.tikicdn.com/ts/review/c1/96/24/a3966362408ea53c4e19e3f41c490213.jpg""]",https://salt.tikicdn.com/ts/review/da/29/0b/8d0acdcfb32726d2b03ca27638865fee.jpg | https://salt.tikicdn.com/ts/review/c1/96/24/a3966362408ea53c4e19e3f41c490213.jpg,2,True,https://salt.tikicdn.com/ts/review/da/29/0b/8d0acdcfb32726d2b03ca27638865fee.jpg,1,Tiki Trading,[]
19116757,7484307,273624233,5,Cực kì hài lòng,"Bình giữ nhiệt rất tốt nhé. Mình để đá qua đêm tới cuối ngày hôm sau vẫn còn. Đựng khá nhiều nước.
Tuy nhiên nắp nhiều khi hít quá nên hơi khó vặn.",approved,1,0,"[""https://salt.tikicdn.com/ts/review/49/05/17/69dc0d50ee594ba39dcccc8a4996dc69.jpg""]","[{""id"": 4193851, ""full_path"": ""https://salt.tikicdn.com/ts/review/49/05/17/69dc0d50ee594ba39dcccc8a4996dc69.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/49/05/17/69dc0d50ee594ba39dcccc8a4996dc69.jpg""]",https://salt.tikicdn.com/ts/review/49/05/17/69dc0d50ee594ba39dcccc8a4996dc69.jpg,1,True,https://salt.tikicdn.com/ts/review/49/05/17/69dc0d50ee594ba39dcccc8a4996dc69.jpg,1,Tiki Trading,[]
17297145,7709378,273624233,5,Cực kì hài lòng,"Sp đúng yêu cầu, chất liệu cảm nhận rất đẹp, chọn màu trắng nhưng khi nhận hàng là màu trắng kem, và như vậy càng thích, vid màu này trông rất đẹp và sang. Tiki giao hàng nhanh trong ngày. Rất hài lòng",approved,2,0,"[""https://salt.tikicdn.com/ts/review/96/2e/0c/9763b40e35db7c72f8e3e59721255d92.jpg""]","[{""id"": 3758137, ""full_path"": ""https://salt.tikicdn.com/ts/review/96/2e/0c/9763b40e35db7c72f8e3e59721255d92.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/96/2e/0c/9763b40e35db7c72f8e3e59721255d92.jpg""]",https://salt.tikicdn.com/ts/review/96/2e/0c/9763b40e35db7c72f8e3e59721255d92.jpg,1,True,https://salt.tikicdn.com/ts/review/96/2e/0c/9763b40e35db7c72f8e3e59721255d92.jpg,1,Tiki Trading,[]
19821437,15907615,273624233,5,Cực kì hài lòng,Rất ok đáng mua giữ nhiệt tầm 4 tiếng thôi ko dc 6 tiếng như quảng cáo,approved,0,1,"[""https://salt.tikicdn.com/ts/review/39/eb/26/258984842f7e8ad957cae55ef6c5c3bf.jpg""]","[{""id"": 4354580, ""full_path"": ""https://salt.tikicdn.com/ts/review/39/eb/26/258984842f7e8ad957cae55ef6c5c3bf.jpg"", ""status"": ""approved""}]","[""https://salt.tikicdn.com/ts/review/39/eb/26/258984842f7e8ad957cae55ef6c5c3bf.jpg""]",https://salt.tikicdn.com/ts/review/39/eb/26/258984842f7e8ad957cae55ef6c5c3bf.jpg,1,True,https://salt.tikicdn.com/ts/review/39/eb/26/258984842f7e8ad957cae55ef6c5c3bf.jpg,1,Tiki Trading,[]
